mu,threshold,relative_diff,sum,difference
-0.18490521870563423,0.704748575428311,-0.037487417502142156,0.5198433567226768,-0.8896537941339453
-0.16367869040601402,0.5275394490971935,-0.1232612318236391,0.3638607586911795,-0.6912181395032075
-0.03666687849790284,0.8361134870008877,0.32285955699176416,0.7994466085029849,-0.8727803654987906
-0.14141532415994562,1.1362860822938157,0.10261148842854959,0.99487075813387,-1.2777014064537613
-0.02819191056871086,0.8221500389295776,0.08434823062862906,0.7939581283608668,-0.8503419494982885
-0.09610130512426156,1.114027691505514,0.26847616359266857,1.0179263863812524,-1.2101289966297757
-0.2111160653886206,1.5170718294863392,0.44884625592922334,1.3059557640977186,-1.7281878948749598
-0.3079585773335222,1.3242064266146891,0.19722091718585108,1.0162478492811668,-1.6321650039482114
-0.2982786978326877,0.9000065603806509,0.1129565260806381,0.6017278625479632,-1.1982852582133385
-0.13184355697070357,0.6655118596355611,0.15723321684840544,0.5336683026648575,-0.7973554166062647
-0.131443317475289,0.6245265100319178,0.0867750169606513,0.4930831925566288,-0.7559698275072069
-0.14774091027623748,0.47737164529991,0.1437030751314112,0.3296307350236725,-0.6251125555761474
-0.10649155189343217,0.9357670860618517,0.3042448073043709,0.8292755341684195,-1.0422586379552838
0.013745645168455091,0.6030406861983166,0.3365479546178342,0.6167863313667717,-0.5892950410298615
0.024013028118963532,0.594766814354135,0.5605774637508111,0.6187798424730986,-0.5707537862351715
0.010448468884558108,0.5936367114187467,0.689465984520991,0.6040851803033048,-0.5831882425341887
-0.017986028358483164,0.5839280622857436,0.6387290114415743,0.5659420339272604,-0.6019140906442267
-0.0538008665645867,0.4640290119324941,-0.11144986833845777,0.41022814536790736,-0.5178298784970807
-0.027213536742308784,0.5969535624470962,-0.179022049635155,0.5697400257047874,-0.6241670991894049
-0.14098395317410498,0.541729099590856,0.06520892281696695,0.4007451464167511,-0.682713052764961
-0.001639303638957985,0.8263824442247489,0.5913600841249285,0.8247431405857909,-0.828021747863707
-0.0735700853197699,0.7275124057099408,0.4876832587694285,0.6539423203901709,-0.8010824910297107
-0.1537331272888899,1.010304875892816,0.15668461100069953,0.856571748603926,-1.164038003181706
-0.16152251430181458,1.1876562186177746,0.02550131455244874,1.02613370431596,-1.3491787329195892
-0.2543375880303102,0.8660961766173052,-0.29409904376077056,0.611758588586995,-1.1204337646476155
-0.23564357771390446,0.9972191897899403,-0.12085021088236508,0.7615756120760359,-1.2328627675038448
-0.18983138837985997,1.3256203621791607,-0.17227405622722844,1.1357889737993008,-1.5154517505590206
-0.2772683018718898,1.163736751621144,-0.06339242485183662,0.8864684497492543,-1.4410050534930339
-0.2421769379815831,1.1699459211279137,-0.0006614527346916621,0.9277689831463306,-1.4121228591094968
-0.1768851663089223,1.0096155074592055,-0.017879413609896224,0.8327303411502832,-1.1865006737681278
-0.27460397153581356,1.0062841682172943,-0.05739768404931881,0.7316801966814808,-1.2808881397531078
-0.348600554603715,1.2859223325025362,0.23070905488786686,0.9373217778988212,-1.6345228871062512
-0.2026635724520977,0.958274090211954,0.22046910320742494,0.7556105177598562,-1.1609376626640517
-0.08971086721047203,0.6696244080183742,-0.10258790242620491,0.5799135408079021,-0.7593352752288463
-0.05522824456406851,0.7835541112227624,0.006396380764620035,0.7283258666586939,-0.8387823557868309
-0.12358958478560055,0.5898321761246262,-0.0670737586020172,0.4662425913390257,-0.7134217609102268
-0.15279683489198964,0.5124794053534558,-0.21768396348553853,0.3596825704614662,-0.6652762402454455
-0.16680811974170082,0.7251371828632704,-0.4405279860023078,0.5583290631215696,-0.8919453026049713
-0.11326429380202792,0.9906587540626709,-0.264360226155571,0.8773944602606429,-1.1039230478646989
-0.15716858757586585,0.8629249113261083,-0.17003163428659232,0.7057563237502424,-1.020093498901974
-0.08696174408186126,0.7843970080731466,-0.1411915700343024,0.6974352639912853,-0.8713587521550079
-0.09520727129191957,0.840304864776322,0.01966563376922274,0.7450975934844025,-0.9355121360682416
-0.12904224007007623,1.0872588559267944,0.04610283417853964,0.9582166158567181,-1.2163010959968705
-0.1017768326550331,0.7776061426831039,-0.2072913369172311,0.6758293100280708,-0.879382975338137
-0.14494760936653805,1.139804090130767,0.05837466636127131,0.9948564807642288,-1.284751699497305
-0.13206212605227477,0.7138995455629289,0.280626923360025,0.5818374195106542,-0.8459616716152036
-0.21082432737446097,1.0269232089611195,-0.21143166761234833,0.8160988815866586,-1.2377475363355805
-7.21559035802468,76.88912959772814,-0.1056550474441321,69.67353923970346,-84.10471995575283
-2.4935079450453834,26.236095148802725,-0.1749969836405191,23.742587203757342,-28.72960309384811
-0.575790026805939,4.838636781262645,-0.19663832148457192,4.262846754456706,-5.414426808068584
-0.9232481433611335,8.626566769383995,-0.1210421017899899,7.703318626022861,-9.549814912745129
-1.3194813062074224,13.311983491266247,-0.11705537876123444,11.992502185058825,-14.631464797473669
-0.29203531338368205,2.0946763281093075,-0.06320084769476678,1.8026410147256255,-2.3867116414929894
-0.15414620276745483,1.1326469857588002,-0.0019800650473232764,0.9785007829913454,-1.286793188526255
-0.22839789348294387,1.671704742303064,-0.2064105285990766,1.4433068488201202,-1.9001026357860078
-0.14385761714763354,1.301336335242325,-0.11101163329181984,1.1574787180946915,-1.4451939523899586
-0.1390367501422372,1.245393353364367,-0.16210469200585256,1.10635660322213,-1.3844301035066042
-0.19544423232203958,1.3634408229988646,-0.08230312559128579,1.167996590676825,-1.5588850553209042
-0.17739066548112276,1.4836834944862152,-0.18831998145009038,1.3062928290050924,-1.661074159967338
-0.2624989964394847,2.1687829396306775,-0.20381536077959916,1.9062839431911929,-2.431281936070162
-0.31619211760711896,2.0513867765343834,-0.3932272369584966,1.7351946589272644,-2.367578894141502
-0.25528724799861746,1.7525196822624436,-0.1891237738220002,1.4972324342638261,-2.007806930261061
-0.26368120801593975,2.3356123301174354,-0.11075275246215227,2.0719311221014958,-2.599293538133375
-0.347101468016954,3.3269807735070573,-0.1712066704704223,2.9798793054901034,-3.6740822415240113
-0.24021762054390297,1.8249263485795661,-0.1500701658911449,1.584708728035663,-2.065143969123469
-0.13016227415046705,1.21491457830666,-0.1273830468707207,1.0847523041561928,-1.345076852457127
-0.2544832480977973,1.1041125287366647,-0.14539795035510109,0.8496292806388673,-1.3585957768344619
-0.256203264334428,1.3126639751477862,-0.5343853384978766,1.0564607108133581,-1.5688672394822143
-0.2331149051246975,1.046845946238175,-0.20448491991988013,0.8137310411134775,-1.2799608513628724
-0.28085843554728174,1.345729765472391,-0.33879176716913295,1.0648713299251091,-1.6265882010196728
-0.35819646489702706,1.8701844639605931,-0.16726797879549363,1.511987999063566,-2.22838092885762
-0.5012634722802453,3.6009655895468557,-0.22946236289496613,3.0997021172666104,-4.102229061827101
-0.35994668089174503,1.8681414814031854,-0.15298990729157722,1.5081948005114403,-2.2280881622949305
-0.32080678450387856,2.2354563650319954,-0.17743260188962567,1.914649580528117,-2.556263149535874
-0.37494200704351444,2.1374238985098,-0.11990890405108987,1.7624818914662854,-2.5123659055533145
-0.49697569655242024,3.3007715342141135,-0.17323230245289242,2.8037958376616934,-3.7977472307665336
-0.5294387497361477,3.1014316395566643,-0.13910867419852835,2.5719928898205167,-3.630870389292812
-0.23927038364208938,1.2073256829928836,-0.008481091757090315,0.9680552993507942,-1.4465960666349729
-0.3172871367312926,1.3560610698658995,0.35937844384518414,1.0387739331346069,-1.673348206597192
-0.21277178564075477,1.9482835675948282,0.41347264783947624,1.7355117819540735,-2.161055353235583
-0.22400053550879645,1.7619733682832521,-0.06302674694972543,1.5379728327744557,-1.9859739037920485
-0.23707484474659313,1.2214099111887418,0.12816992974305966,0.9843350664421486,-1.4584847559353349
-0.19953692618220908,0.9938311717230626,-0.19253876412981638,0.7942942455408535,-1.1933680979052717
-0.17074238821016632,0.8871361943862832,-0.2195834117184323,0.7163938061761169,-1.0578785825964496
-0.19311078172825408,0.82237966204459,-0.1846464897964919,0.629268880316336,-1.015490443772844
-0.06465715209202776,0.5392605203379547,-0.022458707566526417,0.4746033682459269,-0.6039176724299824
-0.10067887089698428,0.48415831844910695,-0.13018863025410027,0.38347944755212265,-0.5848371893460912
-0.0654914463205593,0.47773699049353296,-0.25810423084633133,0.41224554417297365,-0.5432284368140923
-0.04496644882583408,0.6622172930556827,-0.30224660405285614,0.6172508442298485,-0.7071837418815168
-0.059545263382499644,0.8876563604569663,-0.3854742089739029,0.8281110970744666,-0.9472016238394659
-0.08600503141603902,0.9472671048546683,-0.44189360032865277,0.8612620734386293,-1.0332721362707074
-0.015103397306914138,0.9339994294668575,-0.5678697437296258,0.9188960321599434,-0.9491028267737717
-0.2722701113868663,1.091230962081433,-0.7373407128203213,0.8189608506945668,-1.3635010734682993
-0.25487726733770605,0.8195246392025407,-0.4496866604083546,0.5646473718648346,-1.0744019065402468
-0.17752812514438387,0.8166516634816079,-0.34966292266850746,0.639123538337224,-0.9941797886259918
-0.13258786226220498,0.6977259691609141,-0.2767477920637695,0.5651381068987091,-0.8303138314231191
-0.11083124900188594,0.6570210759202526,-0.34955914840683955,0.5461898269183667,-0.7678523249221385
-0.09979323508387886,0.6519550651117639,-0.3129741401459419,0.5521618300278851,-0.7517483001956428
-0.14357690090319578,0.6965610704460817,-0.20863166333637123,0.552984169542886,-0.8401379713492775
-0.17995374364189431,0.9210993521215104,-0.2909959956374915,0.7411456084796161,-1.1010530957634046
-0.1875491077003249,0.5901525667826023,-0.2200728035478407,0.4026034590822774,-0.7777016744829273
-0.22549398424165093,0.6547244269762887,-0.33997682469835194,0.42923044273463784,-0.8802184112179396
-0.34500750881311865,1.1724530273434208,-0.7376052427395645,0.8274455185303022,-1.5174605361565394
-0.30424064284138497,1.3174222409904943,-0.24323922625992467,1.0131815981491092,-1.6216628838318794
-0.23616310684199562,0.8806206097187659,-0.28908680657218677,0.6444575028767703,-1.1167837165607615
-0.21177281251530036,0.8584359471349746,-0.2579170007756879,0.6466631346196743,-1.070208759650275
-0.15326535482365783,0.8422904721660962,0.019505510566126566,0.6890251173424384,-0.995555826989754
0.0055077491905248955,0.760264657588744,0.4115008638425465,0.7657724067792688,-0.7547569083982191
-0.10603233617753437,0.5383356149480649,-0.28366594388458555,0.43230327877053054,-0.6443679511255993
-0.011819441528620168,0.4567178055255694,0.002188357052649747,0.4448983639969492,-0.4685372470541896
-0.06535108062347711,0.23396512713129192,0.06720485119878061,0.1686140465078148,-0.299316207754769
-0.08365111024008826,0.3351684261760624,0.10427235532907704,0.25151731593597415,-0.41881953641615066
-0.06245413940605475,0.575081718121795,0.02641706616722505,0.5126275787157403,-0.6375358575278497
-0.14249441626415338,0.6727143749992809,0.11171740151062559,0.5302199587351275,-0.8152087912634343
-0.19031777940465416,1.079189876175856,-0.057540737221847035,0.8888720967712018,-1.2695076555805103
-0.31891507254040546,1.017755273802397,-0.13315742496717864,0.6988402012619914,-1.3366703463428025
-0.2152735824641172,0.9511955860898431,0.38257317989958367,0.7359220036257259,-1.1664691685539603
-0.16406103022334267,0.7152833265047891,0.18470048166250233,0.5512222962814464,-0.8793443567281318
-0.08173782661051437,0.6690134477929743,-0.0491971034349778,0.5872756211824599,-0.7507512744034888
-0.07704335553443431,0.7602569724839735,0.0012419511699846533,0.6832136169495392,-0.8373003280184078
-0.1362546404299626,0.5419483158203282,0.1831519639545953,0.4056936753903656,-0.6782029562502908
-0.7313064054070879,7.492973126865089,-0.037884288859387466,6.761666721458001,-8.224279532272178
-0.0880409224894607,0.6373399470417542,-0.1802897304389627,0.5492990245522935,-0.725380869531215
-0.08011065593741748,0.6568742346271523,-0.2008555160316472,0.5767635786897348,-0.7369848905645698
-0.07299412004417094,0.8100991179618713,-0.12462748724612085,0.7371049979177003,-0.8830932380060422
-0.1270633094743819,0.6807309715571251,-0.0868444449761628,0.5536676620827432,-0.8077942810315071
-0.16673868425615568,0.7476217299688388,-0.3852523434001457,0.5808830457126831,-0.9143604142249945
-0.1726139534865608,0.9039067458816813,-0.03338171953594343,0.7312927923951205,-1.0765206993682421
-0.10274157848850368,1.0099846750969874,-0.12398384844743691,0.9072430966084837,-1.1127262535854912
-0.06055773645554254,0.6700725496187875,0.0014110798739062837,0.609514813163245,-0.73063028607433
-0.02935153927800915,0.4907637142941247,-0.04426996832323584,0.46141217501611553,-0.5201152535721338
0.06601484885684111,0.5599341439072418,0.33256831506221224,0.6259489927640829,-0.4939192950504007
-0.05332035656992245,0.5499270763861625,-0.03237952143671746,0.49660671981624,-0.6032474329560849
0.08701971918543748,0.5690459721854133,0.4953862915768384,0.6560656913708508,-0.4820262529999758
0.0671864722999152,0.42584169319029747,0.36269969853304895,0.49302816549021267,-0.35865522089038226
0.06831016263528672,0.40913419360486114,0.1473996854996603,0.47744435624014786,-0.3408240309695744
0.0695133747343978,0.36542528027239507,0.18603660911987396,0.43493865500679285,-0.2959119055379973
0.031056471164313405,0.40931068826039146,0.15688982296498094,0.4403671594247049,-0.37825421709607804
-0.034384205267928354,0.953755425667697,0.34578426839171134,0.9193712203997686,-0.9881396309356254
4.7985568418381566e-05,1.207979046494807,0.6663309560088203,1.2080270320632254,-1.2079310609263887
-0.05579733847451324,0.8263250966271101,0.23018633134703714,0.7705277581525968,-0.8821224351016234
-0.11575590281740289,0.827650219546773,0.020987542762421645,0.7118943167293701,-0.9434061223641759
-0.01872537082618689,1.0628181582365346,0.2866376071293345,1.0440927874103476,-1.0815435290627216
0.029330176948846296,1.0309986827753599,0.3191181680677174,1.0603288597242062,-1.0016685058265136
-0.07830222380301781,0.7157121989323395,0.5060712586203646,0.6374099751293217,-0.7940144227353573
-0.09508040965624476,0.796340938347059,0.3132777348119374,0.7012605286908142,-0.8914213480033037
-0.047668831534283716,0.7558530320514832,0.21969025211023152,0.7081842005171995,-0.8035218635857669
-0.17986255398497136,1.8452470661077802,0.30617100393786156,1.6653845121228088,-2.0251096200927514
0.001412484544050236,1.1113339451785793,0.16166518494386908,1.1127464297226295,-1.1099214606345291
-0.08225120191970349,0.9042117684563924,0.03896163860677297,0.8219605665366889,-0.9864629703760959
0.0264170744527472,0.8914821537377928,0.33848780560731784,0.91789922819054,-0.8650650792850456
-0.10566951552394191,0.8929136419460828,0.4239916915044104,0.7872441264221409,-0.9985831574700247
-0.022170491672628665,0.9861836892129612,0.3374474767813371,0.9640131975403325,-1.0083541808855898
-0.053214618707014,0.7043658817421977,0.23380485188472575,0.6511512630351837,-0.7575805004492118
0.056757452721398476,0.6934677619837433,0.3047557013962779,0.7502252147051417,-0.6367103092623448
0.1048913314161553,0.655475926963776,0.5085099438027213,0.7603672583799312,-0.5505845955476207
0.01842789396608481,0.6936984661953747,-0.037347605961947056,0.7121263601614595,-0.6752705722292899
0.04020633355434139,0.7265104611934663,0.1259793191596816,0.7667167947478077,-0.6863041276391249
-0.0265327716298039,0.5030205803428629,-0.016628005845189052,0.476487808713059,-0.5295533519726668
-0.047311817395626746,0.36323343001414493,-0.051875492013868686,0.3159216126185182,-0.41054524740977166
-0.021974689760022932,0.5877229166993809,-0.16717955449103394,0.565748226939358,-0.6096976064594039
-0.07474104279044261,0.7562406338206117,0.19729803166051804,0.6814995910301691,-0.8309816766110543
-0.1924550638621959,0.7280692051440136,0.07482245563013637,0.5356141412818177,-0.9205242690062095
-0.17521720537214436,0.9378502126444914,0.22731593574576311,0.7626330072723471,-1.1130674180166358
-0.09040024502139477,0.9692227887392119,0.4599313594394298,0.8788225437178171,-1.0596230337606065
-0.21573181116390622,0.6951881403684329,0.01460985281848377,0.4794563292045267,-0.9109199515323392
-0.20192213338163353,0.5540371743193983,-0.12739857167281235,0.3521150409377647,-0.7559593077010318
-0.08118237440827836,0.8153703927160892,-0.15940638345740274,0.7341880183078109,-0.8965527671243676
-0.18490521870563423,0.704748575428311,-0.16478774747665367,0.5198433567226768,-0.8896537941339453
-0.16367869040601402,0.5275394490971935,-0.18863682659418501,0.3638607586911795,-0.6912181395032075
-0.03666687849790284,0.8361134870008877,-0.20221514345119615,0.7994466085029849,-0.8727803654987906
-0.14141532415994562,1.1362860822938157,-0.2000117226594612,0.99487075813387,-1.2777014064537613
-0.02819191056871086,0.8221500389295776,-0.18970837470393295,0.7939581283608668,-0.8503419494982885
-0.09610130512426156,1.114027691505514,-0.010160962247369015,1.0179263863812524,-1.2101289966297757
-0.2111160653886206,1.5170718294863392,0.10339728769803203,1.3059557640977186,-1.7281878948749598
-0.3079585773335222,1.3242064266146891,-0.1067203938986,1.0162478492811668,-1.6321650039482114
-0.2982786978326877,0.9000065603806509,-0.07701664142117404,0.6017278625479632,-1.1982852582133385
-0.13184355697070357,0.6655118596355611,0.14036581993962408,0.5336683026648575,-0.7973554166062647
-0.131443317475289,0.6245265100319178,0.04020141731306377,0.4930831925566288,-0.7559698275072069
-0.14774091027623748,0.47737164529991,0.019434015844964517,0.3296307350236725,-0.6251125555761474
-0.10649155189343217,0.9357670860618517,-0.11051194743275901,0.8292755341684195,-1.0422586379552838
0.013745645168455091,0.6030406861983166,0.035188924127475964,0.6167863313667717,-0.5892950410298615
0.024013028118963532,0.594766814354135,0.5587172866216534,0.6187798424730986,-0.5707537862351715
0.010448468884558108,0.5936367114187467,0.5260589122601212,0.6040851803033048,-0.5831882425341887
-0.017986028358483164,0.5839280622857436,0.31753141847205035,0.5659420339272604,-0.6019140906442267
-0.0538008665645867,0.4640290119324941,0.3592433024512579,0.41022814536790736,-0.5178298784970807
-0.027213536742308784,0.5969535624470962,0.2638757089074331,0.5697400257047874,-0.6241670991894049
-0.14098395317410498,0.541729099590856,-0.10916608050421302,0.4007451464167511,-0.682713052764961
-0.001639303638957985,0.8263824442247489,-0.1034379314539295,0.8247431405857909,-0.828021747863707
-0.0735700853197699,0.7275124057099408,-0.11828648487047591,0.6539423203901709,-0.8010824910297107
-0.1537331272888899,1.010304875892816,-0.1401283534674428,0.856571748603926,-1.164038003181706
-0.16152251430181458,1.1876562186177746,-0.2810602506624935,1.02613370431596,-1.3491787329195892
-0.2543375880303102,0.8660961766173052,-0.0690520637249404,0.611758588586995,-1.1204337646476155
-0.23564357771390446,0.9972191897899403,0.1456527947842272,0.7615756120760359,-1.2328627675038448
-0.18983138837985997,1.3256203621791607,0.19447416322030728,1.1357889737993008,-1.5154517505590206
-0.2772683018718898,1.163736751621144,-0.2165133056313098,0.8864684497492543,-1.4410050534930339
-0.2421769379815831,1.1699459211279137,-0.37118350551037144,0.9277689831463306,-1.4121228591094968
-0.1768851663089223,1.0096155074592055,-0.5129575073716848,0.8327303411502832,-1.1865006737681278
-0.27460397153581356,1.0062841682172943,-0.5897658741738021,0.7316801966814808,-1.2808881397531078
-0.348600554603715,1.2859223325025362,-0.3936127014518788,0.9373217778988212,-1.6345228871062512
-0.2026635724520977,0.958274090211954,-0.5121348709916563,0.7556105177598562,-1.1609376626640517
-0.08971086721047203,0.6696244080183742,-0.4192174707893942,0.5799135408079021,-0.7593352752288463
-0.05522824456406851,0.7835541112227624,-0.2419230197321588,0.7283258666586939,-0.8387823557868309
-0.12358958478560055,0.5898321761246262,-0.03297574922840259,0.4662425913390257,-0.7134217609102268
-0.15279683489198964,0.5124794053534558,-0.26830467431196847,0.3596825704614662,-0.6652762402454455
-0.16680811974170082,0.7251371828632704,-0.3230165615932866,0.5583290631215696,-0.8919453026049713
-0.11326429380202792,0.9906587540626709,-0.302025198022334,0.8773944602606429,-1.1039230478646989
-0.15716858757586585,0.8629249113261083,-0.2700636917158242,0.7057563237502424,-1.020093498901974
-0.08696174408186126,0.7843970080731466,-0.24641050526924224,0.6974352639912853,-0.8713587521550079
-0.09520727129191957,0.840304864776322,-0.41506538034324236,0.7450975934844025,-0.9355121360682416
-0.12904224007007623,1.0872588559267944,-0.5022878877886497,0.9582166158567181,-1.2163010959968705
-0.1017768326550331,0.7776061426831039,-0.42651257186868974,0.6758293100280708,-0.879382975338137
-0.14494760936653805,1.139804090130767,-0.5770137750052656,0.9948564807642288,-1.284751699497305
-0.13206212605227477,0.7138995455629289,-0.49646670786870634,0.5818374195106542,-0.8459616716152036
-0.21082432737446097,1.0269232089611195,-0.5545587514765409,0.8160988815866586,-1.2377475363355805
-7.21559035802468,76.88912959772814,-0.6464803774429121,69.67353923970346,-84.10471995575283
-2.4935079450453834,26.236095148802725,-1.0353781343654385,23.742587203757342,-28.72960309384811
-0.575790026805939,4.838636781262645,-1.088417628378436,4.262846754456706,-5.414426808068584
-0.9232481433611335,8.626566769383995,-1.1724545917626588,7.703318626022861,-9.549814912745129
-1.3194813062074224,13.311983491266247,-1.2041020755651306,11.992502185058825,-14.631464797473669
-0.29203531338368205,2.0946763281093075,-1.577728622120385,1.8026410147256255,-2.3867116414929894
-0.15414620276745483,1.1326469857588002,-1.367769269260754,0.9785007829913454,-1.286793188526255
-0.22839789348294387,1.671704742303064,-2.5102552871174773,1.4433068488201202,-1.9001026357860078
-0.14385761714763354,1.301336335242325,-1.8779310786897152,1.1574787180946915,-1.4451939523899586
-0.1390367501422372,1.245393353364367,-1.8529862149062222,1.10635660322213,-1.3844301035066042
-0.19544423232203958,1.3634408229988646,-1.9584949880994582,1.167996590676825,-1.5588850553209042
-0.17739066548112276,1.4836834944862152,-2.296624591956238,1.3062928290050924,-1.661074159967338
-0.2624989964394847,2.1687829396306775,-1.3674683491571742,1.9062839431911929,-2.431281936070162
-0.31619211760711896,2.0513867765343834,-2.1940669010923455,1.7351946589272644,-2.367578894141502
-0.25528724799861746,1.7525196822624436,-0.9334609504760312,1.4972324342638261,-2.007806930261061
-0.26368120801593975,2.3356123301174354,-1.369373887244862,2.0719311221014958,-2.599293538133375
-0.347101468016954,3.3269807735070573,-0.8644940116894184,2.9798793054901034,-3.6740822415240113
-0.24021762054390297,1.8249263485795661,-1.3731157061339732,1.584708728035663,-2.065143969123469
-0.13016227415046705,1.21491457830666,-1.4144048994399918,1.0847523041561928,-1.345076852457127
-0.2544832480977973,1.1041125287366647,-0.9067173525508265,0.8496292806388673,-1.3585957768344619
-0.256203264334428,1.3126639751477862,-0.6890212935093583,1.0564607108133581,-1.5688672394822143
-0.2331149051246975,1.046845946238175,-0.8497968217327597,0.8137310411134775,-1.2799608513628724
-0.28085843554728174,1.345729765472391,-1.714903793085064,1.0648713299251091,-1.6265882010196728
