mu,threshold,relative_diff_log,sum,difference
0.14006770214132191,0.4294286759787981,0.5536430163849781,0.56949637812012,-0.28936097383747617
0.083543074944101,0.13362284412204514,0.01989937257788405,0.21716591906614613,-0.05007976917794414
0.09886254545543749,0.16434254356328037,0.06228886688352614,0.26320508901871786,-0.06547999810784288
0.16534958385460582,0.33703802536685856,0.25063977038545354,0.5023876092214644,-0.17168844151225274
0.15947827952017177,0.31634349154752783,0.11878828073707715,0.47582177106769963,-0.15686521202735607
0.2370686688276405,0.616924740290333,0.35361141192241746,0.8539934091179735,-0.37985607146269246
0.2186866639592673,0.3709844044144406,0.33294087674497186,0.5896710683737079,-0.15229774045517327
0.2509123572196584,0.3597571153650932,0.35932376786711784,0.6106694725847516,-0.10884475814543482
0.199449428106542,0.37999154483157016,0.3097729010956841,0.5794409729381121,-0.18054211672502815
0.18676439399792547,0.4152822097801746,0.3255368284800824,0.6020466037781,-0.22851781578224914
0.23368409124738584,1.089742114625669,0.05525452756732141,1.3234262058730548,-0.8560580233782831
0.12966452858679614,0.2864821033645967,0.1772696388693258,0.4161466319513928,-0.15681757477780053
0.23705695540443272,0.7864503649795552,0.2748671990210586,1.023507320383988,-0.5493934095751225
0.18737283049831754,0.43469695142871423,0.2262433629754534,0.6220697819270318,-0.24732412093039668
0.2132712876373258,0.4392344222094743,0.11619605019078481,0.6525057098468001,-0.22596313457214848
0.2527191891712457,0.9844867391544343,0.10718422783776575,1.23720592832568,-0.7317675499831886
0.19577845002111036,0.42358392607760975,0.16885736633205567,0.6193623760987201,-0.2278054760564994
0.19225033430919103,0.29014166527893825,0.07745171424073556,0.4823919995881293,-0.09789133096974723
0.23971444757092508,0.48623088946857973,0.10612718640570094,0.7259453370395048,-0.24651644189765465
0.2170837147116947,0.558918274728829,0.11688550341359373,0.7760019894405237,-0.34183456001713436
0.19270206787053865,0.4656589468976411,0.19937697404689564,0.6583610147681798,-0.2729568790271024
0.15565142934875162,0.3938898633626849,0.10421542260808266,0.5495412927114365,-0.23823843401393327
0.20187050385183627,0.6271720325484432,0.03992904449965349,0.8290425364002795,-0.425301528696607
0.08294461504604582,0.27350635423983405,0.008361897235822986,0.3564509692858799,-0.19056173919378822
0.2150295736764577,0.6267660645225486,0.11780518375098216,0.8417956381990063,-0.4117364908460909
0.1416173965690202,0.5291295195645819,0.14466104521140272,0.670746916133602,-0.3875121229955617
0.13929314030365877,0.5311277690150946,0.13905792654923513,0.6704209093187534,-0.3918346287114358
0.12014823541682006,0.5165568997899479,0.017728047273379063,0.636705135206768,-0.39640866437312783
0.13903852392296992,0.24389268116711696,0.19567326147254505,0.3829312050900869,-0.10485415724414704
0.26883931187426685,0.7726181076530062,0.2881476001103679,1.041457419527273,-0.5037787957787394
0.3407831524949698,0.9108668393931201,0.11563945870176157,1.25164999188809,-0.5700836868981503
0.23974894676008712,0.5920953591108267,0.26277263343687296,0.8318443058709137,-0.35234641235073955
0.20192460605266246,0.5585096518762118,0.39483174695171136,0.7604342579288743,-0.35658504582354933
0.2996998611664876,0.7680401805356267,0.40640042634801055,1.0677400417021143,-0.4683403193691391
0.3676335312424497,0.9452632569170045,0.29251978763103015,1.3128967881594542,-0.5776297256745548
0.20975398498401807,0.4827914969472378,0.18497348617958553,0.6925454819312559,-0.2730375119632197
0.24703161110213767,0.6716227563925377,0.1450224034949221,0.9186543674946753,-0.4245911452904
0.2294002304701608,0.7057741786971657,0.016283669200329174,0.9351744091673265,-0.47637394822700496
0.2963759357057699,0.7723137211695827,0.06110500626426591,1.0686896568753528,-0.4759377854638128
0.3370455021039667,1.227408597136066,0.26938026855329267,1.5644540992400326,-0.8903630950320993
0.22223354034263754,0.6275518116882197,0.006040679963260199,0.8497853520308573,-0.4053182713455822
0.3008227526002472,0.753618191610864,0.21449980630311172,1.0544409442111111,-0.45279543901061675
0.21054180160509972,0.46432942531384136,0.1349559032320433,0.6748712269189411,-0.25378762370874164
0.2797690696384966,0.6760767019526646,0.1351674888429039,0.9558457715911612,-0.39630763231416793
0.1848744141043885,0.37606963835258667,0.18816348490994939,0.5609440524569752,-0.19119522424819815
0.23050555869517486,0.5517177834630425,0.14746879163842433,0.7822233421582173,-0.3212122247678676
0.24344045110955378,0.7254519778788192,0.5739948841838918,0.968892428988373,-0.4820115267692654
0.223629570082872,0.6548250353160034,0.2653582546619356,0.8784546053988754,-0.43119546523313146
0.25520099605506086,0.8675204177288076,0.18726056952645195,1.1227214137838684,-0.6123194216737468
0.13967937749505216,0.6804968804056457,0.20978994030240072,0.8201762579006979,-0.5408175029105935
0.11290746685076099,0.2236380206966638,0.1191424013721382,0.3365454875474248,-0.11073055384590282
0.18040957962301649,0.5186100426201139,0.6193922117414311,0.6990196222431304,-0.3382004629970974
0.2153687875931102,0.5129368638984169,0.4616638875496747,0.728305651491527,-0.2975680763053067
0.16347123981021078,0.3568114028673133,0.02858664816446978,0.520282642677524,-0.1933401630571025
0.2053188707903585,0.36962019106123944,0.3532748788637693,0.5749390618515979,-0.16430132027088096
0.22229183976201855,0.46984535101392355,0.3533411612098273,0.6921371907759422,-0.247553511251905
0.1838053341879414,0.3558133479891445,0.1487405006641729,0.5396186821770859,-0.1720080138012031
0.16935231409331494,0.27035801919792923,0.0068848134275869355,0.4397103332912442,-0.10100570510461429
0.24489446352939595,0.9748800519065971,0.09452709995146076,1.2197745154359931,-0.7299855883772012
0.15913924875433297,0.3205275162848064,0.035495406666887636,0.4796667650391394,-0.16138826753047344
0.16660898303344404,0.24014405872332523,0.10412137688078024,0.4067530417567693,-0.07353507568988119
0.26040459156091367,0.5874428996345529,0.38987657853239427,0.8478474911954665,-0.3270383080736392
0.18339714911400992,0.48612747273841284,0.1082663874260877,0.6695246218524228,-0.3027303236244029
