datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr,total_lmp_rt,hour,day_of_week,month,day_of_year,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,lmp_diff,abs_da,relative_diff,total_lmp_da_lag_1,total_lmp_da_lag_2,total_lmp_da_lag_3,total_lmp_da_lag_4,total_lmp_da_lag_5,total_lmp_da_lag_6,total_lmp_da_lag_7,da_roll_mean_3h,da_roll_std_3h,da_roll_mean_6h,da_roll_std_6h,da_roll_mean_12h,da_roll_std_12h,da_roll_mean_24h,da_roll_std_24h,__row_idx__,warmup_lag_1,missing_source_lag_1,warmup_lag_2,missing_source_lag_2,warmup_lag_3,missing_source_lag_3,warmup_lag_4,missing_source_lag_4,warmup_lag_5,missing_source_lag_5,warmup_lag_6,missing_source_lag_6,warmup_lag_7,missing_source_lag_7,any_warmup,any_missing_source
2025-01-04 02:00:00,1/3/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,35.56,36.215103,0.209167,0.445936,True,1,37.977985,2,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7628819999999976,36.215103,0.04867808880731328,37.876352,30.531561,,,,,,38.73604,1.6577128787326685,37.127272833333336,4.36238672704629,35.148391000000004,3.6358826643320614,34.556933416666666,4.325951561797457,69,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 03:00:00,1/3/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,33.95,34.589999,0.22,0.419999,True,1,34.725146,3,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13514700000000346,34.589999,0.003907111995001892,35.072498,29.859999,,,,,,37.269443,0.9665233313423791,38.04282833333333,3.159880560941142,35.2891115,3.64229592574693,34.487714708333336,4.283612383365053,70,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 04:00:00,1/3/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,31.87,33.010832,0.29,0.850832,True,1,33.92341,4,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9125779999999963,33.010832,0.02764480459020228,32.513436,27.786353,,,,,,36.09492933333333,1.4485869052675173,38.23010266666666,2.8527775822883377,35.42021391666667,3.5808643444768715,34.46761058333333,4.281880410414102,71,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 05:00:00,1/4/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,34.4,35.75604,0.348542,1.007498,True,1,49.27538,5,5,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.51934,35.75604,0.3780994763402211,30.030728,25.748331,21.768124,,,,,34.60531133333333,1.6021903791449221,36.67067566666667,2.6916326263111356,35.3908305,3.600667827552646,34.488335416666665,4.273205667770605,72,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 06:00:00,1/4/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,34.07,35.816144,0.661354,1.08479,True,1,38.065537,6,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2493929999999978,35.816144,0.06280388530937327,29.898541,24.316457,21.464478,,,,,34.45229033333334,1.377775198816029,35.860866666666666,1.8745339377009487,35.627046166666666,3.515923136978943,34.72689008333334,4.172152008320723,73,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 07:00:00,1/4/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,33.57,35.522081,0.941146,1.010935,True,1,35.697967,7,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17588599999999843,35.522081,0.004951455406005026,29.186041,24.023748,21.044166,,,,,34.86100533333333,1.6025789045278038,35.47796733333333,1.5242820599458105,35.84811441666667,3.4292624771115245,34.973456875000004,4.047393361866577,74,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 08:00:00,1/4/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,34.15,36.245623,0.962916,1.132707,True,1,35.076396,8,5,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1692269999999994,36.245623,-0.03225843296996162,29.272707,23.941353,21.104062,,,,,35.69808833333334,0.15536105929256214,35.15169983333333,1.1809779419727355,36.13948633333333,3.2169197620997307,35.23745854166666,3.85557823098667,75,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 09:00:00,1/4/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,35.02,36.853644,0.708333,1.125311,True,1,37.037142,9,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18349800000000016,36.853644,0.004979100574152183,29.630207,25.354581,21.111353,,,,,35.861282666666675,0.3638768759656226,35.1567865,1.1865269362098323,36.59980741666667,2.7294882810465704,35.52799670833333,3.6434477029869,76,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 10:00:00,1/4/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,34.83,36.705414,0.707708,1.167706,True,1,35.91551,10,5,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7899039999999999,36.705414,-0.02152009510095704,31.710832,29.19385,21.640936,,,,,36.207116000000006,0.6666161545665965,35.53406066666667,1.322368585221472,36.882081666666664,2.54488650297433,35.828973250000004,3.426988086860869,77,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 11:00:00,1/4/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,39.18,40.974579,0.486665,1.307914,True,1,32.376674,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-8.597904999999997,40.974579,-0.20983510288171595,38.938227,38.354161,22.587603,,,,,36.60156033333334,0.31703560079346577,36.149824333333335,0.5428977332804044,36.41025,1.8711197195413902,36.03708083333333,3.3158862651321317,78,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 12:00:00,1/4/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,45.52,48.066241,0.865619,1.680622,True,1,32.391899,12,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.674341999999996,48.066241,-0.32609876857231246,44.174372,46.66937,27.183644,,,,,38.177879,2.4231469622631394,37.019580833333336,2.0028990499071213,36.44022375,1.945981079947719,36.121928833333335,3.4178355616351452,79,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 13:00:00,1/4/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,41.29,43.618849,0.870622,1.458227,True,1,32.165215,13,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11.453633999999994,43.618849,-0.26258450790391086,39.281769,38.077913,25.718436,,,,,41.91541133333333,5.738551353831934,39.06126366666667,4.8089011404898345,37.2696155,3.8819496943467438,36.284090041666666,3.8778660666456393,80,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 14:00:00,1/4/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,36.08,37.905102,0.595833,1.229269,True,1,29.497525,14,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-8.407577,37.905102,-0.22180594580645108,34.526457,34.586769,23.946457,,,,,44.21988966666667,3.5838324309042773,40.410725000000006,4.752833800515908,37.78121241666667,4.294740200467889,36.46480170833333,4.117298022784135,81,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 15:00:00,1/4/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,35.82,38.028435,0.768437,1.439998,True,1,35.220579,15,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.807856000000001,38.028435,-0.07383569689365342,33.01677,33.696353,24.056353,,,,,43.19673066666667,5.093704384809967,40.687304833333336,4.503737097103187,37.92204566666666,4.2663308608524755,36.60557858333333,4.105886224469992,82,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 16:00:00,1/4/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,35.05,37.331039,0.702499,1.57854,True,1,47.240142,16,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.909103000000002,37.331039,0.26543871441670835,33.363433,32.902603,24.181666,,,,,39.85079533333334,3.26381281377814,40.88310333333333,4.325756587906437,38.208582,4.1356643526375425,36.81439795833333,4.042380806300423,83,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 17:00:00,1/4/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,34.03,36.406143,0.832499,1.543644,True,1,33.675276,17,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.7308670000000035,36.406143,-0.07501115951777708,32.921452,30.408957,23.683436,,,,,37.75485866666667,0.37218287119702426,40.98737416666666,4.210930745364192,38.56859925,3.8178890362610356,36.979714875,3.9756936821257773,84,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 18:00:00,1/4/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,32.34,34.635415,0.80302,1.492395,True,1,37.443971,18,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.808555999999996,34.635415,0.08108913954113141,33.163325,30.207394,23.359374,,,,,37.25520566666666,0.8138002544540498,40.22596816666667,4.608009752949733,38.6227745,3.7787630447382834,37.12491033333334,3.883604061617494,85,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 19:00:00,1/4/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,31.36,33.623019,0.887708,1.375311,True,1,31.240223,19,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.382795999999999,33.623019,-0.07086799671379894,32.025618,30.08229,23.484895,,,,,36.124199,1.3697505253498385,37.987497166666664,3.0294772327111414,38.524380416666666,3.8726926960938717,37.18624741666667,3.8295639814524693,86,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 20:00:00,1/4/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,32.61,34.70354,0.765521,1.328019,True,1,32.522846,20,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.1806939999999955,34.70354,-0.06283779695097376,30.72177,30.108957,24.287082,,,,,34.888192333333336,1.4086756493350447,36.3215255,1.8205734343487985,38.36612525,4.041649544862032,37.25280579166667,3.749006053686347,87,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 21:00:00,1/4/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,40.03,42.699684,1.199061,1.470623,True,1,35.294356,21,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-7.405327999999997,42.699684,-0.17342816869558092,33.466353,37.735103,27.556457,,,,,34.320658,0.6051325347782744,35.78793183333333,1.730564502669598,38.23761833333333,4.138555677659962,37.418712875,3.5290705187220075,88,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 22:00:00,1/4/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,52.26,55.772181,1.500933,2.011248,True,1,48.226491,22,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-7.5456900000000005,55.772181,-0.13529487039425622,42.367394,53.155935,33.845207,,,,,37.00874766666667,4.958018623442282,36.566473333333334,3.289071901304217,38.72478833333333,4.301698436447959,37.803435,3.5823542867239646,89,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-04 23:00:00,1/4/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,47.24,50.178326,1.309058,1.629268,True,1,51.418375,23,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.240048999999999,50.178326,0.024712841157754028,40.614894,44.84406,33.623957,,,,,44.39180166666667,10.635758320171842,39.639997,8.552021162289028,40.31368558333333,6.465230743264892,38.361967791666665,5.06361328874536,90,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 00:00:00,1/4/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,44.62,47.24218,1.552911,1.069269,True,1,43.858919,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.3832609999999974,47.24218,-0.07161525992238287,38.11354,39.93156,33.296561,,,,,49.55006366666667,6.558855054303801,41.935360833333334,9.323858916305772,41.0806645,7.068538261767868,38.760444125,5.596831296301803,91,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 01:00:00,1/4/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,43.69,47.62249,2.918221,1.014269,True,1,106.403823,1,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.781333000000004,47.62249,1.2343187640965436,37.479686,39.270206,32.875519,,,,,51.064229000000005,4.333456744800525,44.03648833333333,8.752787274079445,41.01199275,6.998155401423816,39.140804125,5.855184109008895,92,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 02:00:00,1/4/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,43.26,45.909784,1.675828,0.973956,True,1,39.275132,2,6,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.634652000000003,45.909784,-0.1445149905301232,36.215103,37.876352,30.531561,,,,,48.34766533333333,1.596761654532527,46.369733499999995,7.138785494422105,41.3456295,7.225480052374864,39.56342095833333,6.091356399273613,93,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 03:00:00,1/4/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,42.44,44.790514,1.332183,1.018331,True,1,36.363305,3,6,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8.427209000000005,44.790514,-0.188147182235953,34.589999,35.072498,29.859999,,,,,46.924817999999995,0.8993772511533229,48.23744083333333,4.4270258716669435,42.01268633333333,7.248434820734449,39.967366000000005,6.180457617763716,94,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 04:00:00,1/4/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,39.9,43.436767,2.361665,1.175102,True,1,36.521821,4,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.9149460000000005,43.436767,-0.15919568783744886,33.010832,32.513436,27.786353,,,,,46.107596,1.4263131516788634,48.5859125,3.961786192526015,42.57619291666666,7.172988933744318,40.39238745833333,6.14522274478864,95,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-05 05:00:00,1/5/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,38.63,40.217494,0.890309,0.697185,True,1,39.059234,5,6,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1582600000000056,40.217494,-0.028799904837432326,35.75604,30.030728,25.748331,21.768124,,,,44.712355,1.2383597589283415,46.53001016666667,2.365991850252002,43.08500358333333,6.981089790472411,40.82680141666666,5.966640062180313,96,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 06:00:00,1/5/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,36.86,38.333745,0.829164,0.644581,True,1,34.669607,6,6,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.6641380000000012,38.333745,-0.09558518219391299,35.816144,29.898541,24.316457,21.464478,,,,42.81492500000001,2.3490729202864298,44.869871499999995,2.7564787957320256,43.40261616666667,6.731855483586464,41.01269533333333,5.870514126630643,97,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 07:00:00,1/5/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,35.52,36.900725,0.796664,0.584061,True,1,33.981231,7,6,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.9194940000000003,36.900725,-0.07911752411368611,35.522081,29.186041,24.023748,21.044166,,,,40.66266866666667,2.580473550727137,43.38513233333333,3.517307959312846,43.710810333333335,6.368862433361235,41.117595375,5.795635776471985,98,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 08:00:00,1/5/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,36.59,37.936975,0.765831,0.581144,True,1,34.705736,8,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.231238999999995,37.936975,-0.08517387061040042,36.245623,29.272707,23.941353,21.104062,,,,38.483988000000004,1.6634809494331262,41.5981715,3.6548663656377878,43.983952499999994,5.953646279151125,41.175038875,5.744369961037139,99,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 09:00:00,1/5/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,36.8,38.072912,0.719164,0.553748,True,1,34.302566,9,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.7703460000000035,38.072912,-0.09902961979897948,36.853644,29.630207,25.354581,21.111353,,,,37.723815,0.7399084195357702,40.26937,3.1940669265497386,44.25340541666667,5.555288769300662,41.245511875,5.691396275055641,100,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 10:00:00,1/5/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,37.97,39.239473,0.752288,0.517185,True,1,44.347543,10,6,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.108070000000005,39.239473,0.1301768247499146,36.705414,31.710832,29.19385,21.640936,,,,37.636870666666674,0.641133799535054,39.149769666666664,2.361057936393002,43.86784108333333,5.826850831863595,41.296314708333334,5.655819435266946,101,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 11:00:00,1/5/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,41.6,43.38874,1.148013,0.640727,True,1,139.548265,11,6,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.15952499999999,43.38874,2.216232252884043,40.974579,38.938227,38.354161,22.587603,,,,38.41645333333333,0.7159893475340761,38.45022066666667,1.145989583427351,42.49011541666666,4.5766705136619725,41.4019005,5.589654333302675,102,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 12:00:00,1/5/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,49.71,52.148524,1.77634,0.662184,True,1,133.215218,12,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81.06669399999998,52.148524,1.5545347745604454,48.066241,44.174372,46.66937,27.183644,,,,40.23370833333334,2.7939013502506325,38.978761666666664,2.287183650935354,41.92431658333333,3.911085029959748,41.50249054166667,5.603335594293788,103,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 13:00:00,1/5/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,42.17,44.392491,1.406452,0.816039,True,1,45.868346,13,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4758550000000028,44.392491,0.03324560002726593,43.618849,39.281769,38.077913,25.718436,,,,44.925579000000006,6.5903190373525256,41.28122483333333,5.78575179001998,42.33317858333333,4.6953669194169025,41.67258566666667,5.867005520454288,104,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 14:00:00,1/5/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,33.54,34.839998,0.781041,0.518957,True,1,31.720971,14,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.1190270000000027,34.839998,-0.0895243162757932,37.905102,34.526457,34.586769,23.946457,,,,46.643251666666664,4.794048040604564,42.5298525,5.449979650398991,42.064012,4.4507989084643,41.70482075,5.880274108211736,105,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 15:00:00,1/5/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,33.57,34.761144,0.614062,0.577082,True,1,32.435997,15,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.325147000000001,34.761144,-0.06688925427770735,38.028435,33.01677,33.696353,24.056353,,,,43.793670999999996,8.669787028380169,42.013689666666664,6.081976406183954,41.14152983333333,4.720270176992485,41.577108083333336,5.998484659085694,106,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 16:00:00,1/5/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,33.39,34.672185,0.546874,0.735311,True,1,31.754374,16,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.9178110000000004,34.672185,-0.08415422910324229,37.331039,33.363433,32.902603,24.181666,,,,37.99787766666667,5.538037942309723,41.46172833333333,6.636172197508253,40.305749,4.899928929902577,41.44097095833333,6.118401698267088,107,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 17:00:00,1/5/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,32.98,34.528956,0.599166,0.94979,True,1,38.933243,17,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4042869999999965,34.528956,0.1275534365997048,36.406143,32.921452,30.408957,23.683436,,,,34.75777566666667,0.08395719143688837,40.700513666666666,7.181597321920797,39.575367166666666,5.041956842836366,41.330185375,6.219295587148383,108,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 18:00:00,1/5/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,32.36,34.109373,0.743749,1.005624,True,1,36.080415,18,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9710420000000042,34.109373,0.0577859346754924,34.635415,33.163325,30.207394,23.359374,,,,34.654095000000005,0.11714628850557827,39.223883,7.425033803699788,39.101322333333336,5.2396385510324475,41.251969249999995,6.2952548251595095,109,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 19:00:00,1/5/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,32.21,34.324581,0.896458,1.218123,True,1,41.068192,19,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.743611000000001,34.324581,0.19646593792361228,33.623019,32.025618,30.08229,23.484895,,,,34.436838,0.2924955235189442,36.21735783333333,4.013286459370724,38.74929133333333,5.434194821050952,41.23005083333333,6.320160039438135,110,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 20:00:00,1/5/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,32.15,34.010519,0.86,1.000519,True,1,41.505996,20,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.495477000000001,34.010519,0.22038702202692056,34.70354,30.72177,30.108957,24.287082,,,,34.320969999999996,0.20981480634744248,34.53937283333333,0.27869011879225863,38.53461266666667,5.563215451603985,41.25928258333333,6.284971030597278,111,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 21:00:00,1/5/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,35.9,38.049372,0.899479,1.249893,True,1,41.73761,21,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.6882379999999984,38.049372,0.09693295332180511,42.699684,33.466353,37.735103,27.556457,,,,34.14815766666667,0.16058307114057138,34.40112633333333,0.3042956553047508,38.207408,5.714960635894906,41.230406708333334,6.317906232549578,112,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 22:00:00,1/5/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,43.31,46.391973,1.323434,1.758539,True,1,59.027549,22,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.635576,46.391973,0.2723655663448502,55.772181,42.367394,53.155935,33.845207,,,,35.46149066666667,2.2466655473216295,34.949164333333336,1.538894996844334,38.205446333333335,5.7150150385052925,41.03664370833334,6.342149369607177,113,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
2025-01-05 23:00:00,1/5/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,40.89,43.614994,1.128122,1.596872,True,1,46.346551,23,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.731556999999995,43.614994,0.0626288519035448,50.178326,40.614894,44.84406,33.623957,,,,39.48395466666667,6.314160384338859,36.90246233333333,4.895097613461577,38.801488,6.186217712784035,40.64580170833333,5.645325352430782,114,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
