datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/2/2023 6:00:00 PM,1/2/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,38.44,38.600468,0.0,0.156301,True,1
1/2/2023 7:00:00 PM,1/2/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,31.92,32.079869,0.0,0.156535,True,1
1/2/2023 8:00:00 PM,1/2/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,32.4,32.579166,0.0,0.179166,True,1
1/2/2023 9:00:00 PM,1/2/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,31.95,32.249539,0.0,0.297872,True,1
1/2/2023 10:00:00 PM,1/2/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,38.13,38.594087,0.0,0.469087,True,1
1/2/2023 11:00:00 PM,1/2/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,31.14,31.501249,0.0,0.363749,True,1
1/3/2023 12:00:00 AM,1/2/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,46.1,46.573271,0.0,0.476604,True,1
1/3/2023 1:00:00 AM,1/2/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,33.99,34.383974,0.0,0.397308,True,1
1/3/2023 2:00:00 AM,1/2/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,24.51,24.810954,0.0,0.300121,True,1
1/3/2023 3:00:00 AM,1/2/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,25.2,25.543836,0.004922,0.336414,True,1
1/3/2023 4:00:00 AM,1/2/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,22.07,22.40927,0.0,0.340937,True,1
1/3/2023 5:00:00 AM,1/3/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,19.52,19.842604,0.0,0.323437,True,1
1/3/2023 6:00:00 AM,1/3/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,19.97,20.260659,0.0,0.288159,True,1
1/3/2023 7:00:00 AM,1/3/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,20.03,20.276675,0.0,0.242508,True,1
1/3/2023 8:00:00 AM,1/3/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,19.51,19.757257,0.0,0.248923,True,1
1/3/2023 9:00:00 AM,1/3/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,19.52,19.709574,0.0,0.192074,True,1
1/3/2023 10:00:00 AM,1/3/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,21.73,21.979626,0.0,0.247959,True,1
1/3/2023 11:00:00 AM,1/3/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,33.99,34.379591,0.002509,0.392082,True,1
1/3/2023 12:00:00 PM,1/3/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,39.99,40.399295,0.0,0.409295,True,1
1/3/2023 1:00:00 PM,1/3/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,36.51,36.836232,0.0,0.331232,True,1
1/3/2023 2:00:00 PM,1/3/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,43.75,44.120016,0.0,0.368349,True,1
1/3/2023 3:00:00 PM,1/3/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,38.81,39.241657,0.0,0.430823,True,1
1/3/2023 4:00:00 PM,1/3/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,37.64,38.054348,0.0,0.412681,True,1
1/3/2023 5:00:00 PM,1/3/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,30.13,30.422577,0.0,0.297577,True,1
1/3/2023 6:00:00 PM,1/3/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,36.53,36.955954,0.0,0.425954,True,1
1/3/2023 7:00:00 PM,1/3/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,28.8,29.050598,0.0,0.255598,True,1
1/3/2023 8:00:00 PM,1/3/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,38.04,38.271553,0.0,0.227386,True,1
1/3/2023 9:00:00 PM,1/3/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,41.31,41.573549,0.0,0.267716,True,1
1/3/2023 10:00:00 PM,1/3/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,61.1,61.770232,0.0,0.668566,True,1
1/3/2023 11:00:00 PM,1/3/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,32.54,32.966205,0.0,0.427872,True,1
1/4/2023 12:00:00 AM,1/3/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,27.39,27.72414,0.0,0.33664,True,1
1/4/2023 1:00:00 AM,1/3/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,25.95,26.295407,0.0,0.345407,True,1
1/4/2023 2:00:00 AM,1/3/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,21.65,21.921197,0.0,0.272864,True,1
1/4/2023 3:00:00 AM,1/3/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,22.58,22.768116,0.0,0.190616,True,1
1/4/2023 4:00:00 AM,1/3/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,20.22,20.446796,0.0,0.226796,True,1
1/4/2023 5:00:00 AM,1/4/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,21.39,21.548619,0.0,0.160286,True,1
1/4/2023 6:00:00 AM,1/4/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,20.62,20.814036,0.0,0.189869,True,1
1/4/2023 7:00:00 AM,1/4/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,18.88,19.030086,0.0,0.147586,True,1
1/4/2023 8:00:00 AM,1/4/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,19.91,20.021814,0.0,0.116814,True,1
1/4/2023 9:00:00 AM,1/4/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,20.85,20.96092,0.0,0.107586,True,1
1/4/2023 10:00:00 AM,1/4/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,24.66,24.795676,0.0,0.134843,True,1
1/4/2023 11:00:00 AM,1/4/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,111.92,130.475464,18.141257,0.410874,True,1
1/4/2023 12:00:00 PM,1/4/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,35.5,37.734771,2.020666,0.210771,True,1
1/4/2023 1:00:00 PM,1/4/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,32.73,33.442082,0.604817,0.110598,True,1
1/4/2023 2:00:00 PM,1/4/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,38.11,41.190872,3.077801,0.003905,True,1
1/4/2023 3:00:00 PM,1/4/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,45.28,49.943179,4.678276,-0.010097,True,1
1/4/2023 4:00:00 PM,1/4/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,27.13,28.394139,1.217672,0.048966,True,1
1/4/2023 5:00:00 PM,1/4/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,37.98,40.492809,2.361699,0.15361,True,1
1/4/2023 6:00:00 PM,1/4/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,27.54,27.785268,0.024557,0.218211,True,1
1/4/2023 7:00:00 PM,1/4/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,34.35,34.603523,0.0,0.25519,True,1
1/4/2023 8:00:00 PM,1/4/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,28.32,28.96486,0.490121,0.155572,True,1
1/4/2023 9:00:00 PM,1/4/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,34.18,34.638757,0.352552,0.104539,True,1
1/4/2023 10:00:00 PM,1/4/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,90.44,94.832398,4.028051,0.369346,True,1
1/4/2023 11:00:00 PM,1/4/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,61.8,69.415728,7.581763,0.037299,True,1
1/5/2023 12:00:00 AM,1/4/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,52.41,59.615633,7.53698,-0.32718,True,1
1/5/2023 1:00:00 AM,1/4/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,49.42,55.619949,6.539411,-0.335296,True,1
1/5/2023 2:00:00 AM,1/4/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,27.45,29.014156,1.759738,-0.191415,True,1
1/5/2023 3:00:00 AM,1/4/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,29.23,31.878581,2.88294,-0.229358,True,1
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,22.95,22.836979,0.037222,-0.147744,True,1
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,23.32,23.16414,0.058246,-0.209106,True,1
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,23.93,23.744461,0.0,-0.188039,True,1
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,24.17,23.961779,0.084583,-0.291971,True,1
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,22.56,22.627004,0.368515,-0.298177,True,1
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,22.38,22.719895,0.571631,-0.229237,True,1
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,30.5,33.393807,3.134311,-0.243837,True,1
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,30.11,32.734354,2.779598,-0.153577,True,1
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,33.56,35.214207,1.714477,-0.058603,True,1
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,38.83,41.546741,2.767349,-0.052275,True,1
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,30.23,31.513748,1.307117,-0.023369,True,1
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,32.71,32.674504,0.0,-0.037996,True,1
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,32.22,32.229713,0.0,0.012213,True,1
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,34.24,34.364114,0.0,0.12078,True,1
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,45.98,46.227004,0.0,0.243671,True,1
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,30.77,31.069947,0.0,0.301614,True,1
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,28.32,28.62144,0.0,0.302273,True,1
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,35.15,35.348324,0.0,0.195824,True,1
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,44.56,44.881014,0.0,0.319348,True,1
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,36.02,36.152629,0.015078,0.115884,True,1
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,31.43,31.53223,0.0,0.10223,True,1
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,31.84,31.976492,0.013559,0.122933,True,1
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,33.09,33.364001,0.159305,0.112195,True,1
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,33.9,34.418532,0.361293,0.153905,True,1
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,32.54,32.890303,0.0,0.348636,True,1
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,27.76,28.096102,0.0,0.336102,True,1
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,31.98,32.29078,0.0,0.312447,True,1
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,29.78,29.996666,0.0,0.220833,True,1
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,32.35,32.477317,0.0,0.123984,True,1
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,26.1,26.19888,0.0,0.094713,True,1
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,26.6,26.736761,0.047326,0.086102,True,1
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,41.75,42.610736,0.744435,0.115468,True,1
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,48.58,48.762785,0.0,0.185285,True,1
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,67.9,68.050519,0.0,0.153019,True,1
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,50.0,50.103262,0.0,0.099096,True,1
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,67.17,63.021074,-4.142552,-0.001374,True,1
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,57.26,53.12926,-4.162153,0.02808,True,1
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,42.0,42.164061,0.0,0.159894,True,1
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,44.93,45.132967,0.0,0.207134,True,1
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,43.47,43.697985,0.0,0.225485,True,1
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,37.18,37.405919,0.0,0.227586,True,1
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,35.65,35.893992,0.0,0.247325,True,1
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,53.68,54.026977,0.0,0.351977,True,1
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,38.49,38.655441,0.0,0.168775,True,1
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,52.84,52.977325,0.0,0.142325,True,1
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,60.97,61.157932,0.0,0.183765,True,1
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,75.46,75.527645,0.03474,0.037072,True,1
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,40.59,40.845745,0.231501,0.027577,True,1
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,35.49,35.599148,0.0,0.105815,True,1
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,33.64,33.748063,0.0,0.11223,True,1
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,30.7,30.800372,0.0,0.103706,True,1
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,33.27,33.382204,0.019922,0.092282,True,1
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,30.09,30.241631,0.051849,0.095615,True,1
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,32.31,32.392846,0.030547,0.054799,True,1
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,31.16,32.128149,0.977629,-0.006147,True,1
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,34.0,34.577394,0.567005,0.009556,True,1
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,33.0,34.276005,1.195684,0.079487,True,1
1/7/2023 1:00:00 PM,1/7/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,41.44,41.748844,0.165564,0.147446,True,1
1/7/2023 2:00:00 PM,1/7/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,35.26,35.359756,0.0,0.098923,True,1
1/7/2023 3:00:00 PM,1/7/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,36.07,36.169565,0.0,0.100398,True,1
1/7/2023 4:00:00 PM,1/7/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,33.94,34.132985,0.0,0.188818,True,1
1/7/2023 5:00:00 PM,1/7/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,33.0,33.289825,0.0,0.288159,True,1
1/7/2023 6:00:00 PM,1/7/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,31.38,31.735025,0.0,0.350858,True,1
1/7/2023 7:00:00 PM,1/7/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,31.68,32.079365,0.0,0.395199,True,1
1/7/2023 8:00:00 PM,1/7/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,30.6,31.035416,0.0,0.439582,True,1
1/7/2023 9:00:00 PM,1/7/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,33.22,33.658376,0.0,0.437542,True,1
1/7/2023 10:00:00 PM,1/7/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,46.13,46.849417,0.0,0.721917,True,1
1/7/2023 11:00:00 PM,1/7/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,47.27,47.993601,0.0,0.724434,True,1
1/8/2023 12:00:00 AM,1/7/2023 7:00:00 PM,51288,WESTERN HUB,,,HUB,,42.75,43.404556,0.0,0.650389,True,1
1/8/2023 1:00:00 AM,1/7/2023 8:00:00 PM,51288,WESTERN HUB,,,HUB,,44.4,44.99499,0.0,0.59499,True,1
1/8/2023 2:00:00 AM,1/7/2023 9:00:00 PM,51288,WESTERN HUB,,,HUB,,38.4,38.862594,0.0,0.459261,True,1
1/8/2023 3:00:00 AM,1/7/2023 10:00:00 PM,51288,WESTERN HUB,,,HUB,,36.74,37.232507,0.0,0.492507,True,1
1/8/2023 4:00:00 AM,1/7/2023 11:00:00 PM,51288,WESTERN HUB,,,HUB,,33.06,33.549764,0.0,0.490598,True,1
1/8/2023 5:00:00 AM,1/8/2023 12:00:00 AM,51288,WESTERN HUB,,,HUB,,27.91,28.351023,0.0,0.44019,True,1
1/8/2023 6:00:00 AM,1/8/2023 1:00:00 AM,51288,WESTERN HUB,,,HUB,,29.19,29.614522,0.0,0.426188,True,1
1/8/2023 7:00:00 AM,1/8/2023 2:00:00 AM,51288,WESTERN HUB,,,HUB,,31.49,31.923966,0.0,0.436466,True,1
1/8/2023 8:00:00 AM,1/8/2023 3:00:00 AM,51288,WESTERN HUB,,,HUB,,30.9,31.506561,0.15283,0.449565,True,1
1/8/2023 9:00:00 AM,1/8/2023 4:00:00 AM,51288,WESTERN HUB,,,HUB,,32.9,33.599061,0.231536,0.465858,True,1
1/8/2023 10:00:00 AM,1/8/2023 5:00:00 AM,51288,WESTERN HUB,,,HUB,,29.18,30.518426,0.91051,0.430415,True,1
1/8/2023 11:00:00 AM,1/8/2023 6:00:00 AM,51288,WESTERN HUB,,,HUB,,34.96,37.149023,1.674033,0.514157,True,1
1/8/2023 12:00:00 PM,1/8/2023 7:00:00 AM,51288,WESTERN HUB,,,HUB,,38.24,41.836608,3.038832,0.55361,True,1
1/8/2023 1:00:00 PM,1/8/2023 8:00:00 AM,51288,WESTERN HUB,,,HUB,,31.73,33.871602,1.655579,0.49019,True,1
1/8/2023 2:00:00 PM,1/8/2023 9:00:00 AM,51288,WESTERN HUB,,,HUB,,28.91,30.506282,1.19532,0.404296,True,1
1/8/2023 3:00:00 PM,1/8/2023 10:00:00 AM,51288,WESTERN HUB,,,HUB,,32.1,34.227618,1.734017,0.396934,True,1
1/8/2023 4:00:00 PM,1/8/2023 11:00:00 AM,51288,WESTERN HUB,,,HUB,,29.32,30.729815,1.067334,0.339148,True,1
1/8/2023 5:00:00 PM,1/8/2023 12:00:00 PM,51288,WESTERN HUB,,,HUB,,31.81,33.373166,1.188132,0.380033,True,1
1/8/2023 6:00:00 PM,1/8/2023 1:00:00 PM,51288,WESTERN HUB,,,HUB,,33.29,34.306864,0.588966,0.427065,True,1
1/8/2023 7:00:00 PM,1/8/2023 2:00:00 PM,51288,WESTERN HUB,,,HUB,,37.6,38.135085,0.0302,0.508219,True,1
1/8/2023 8:00:00 PM,1/8/2023 3:00:00 PM,51288,WESTERN HUB,,,HUB,,32.22,33.790614,1.103341,0.465606,True,1
1/8/2023 9:00:00 PM,1/8/2023 4:00:00 PM,51288,WESTERN HUB,,,HUB,,36.56,37.728965,0.601545,0.56992,True,1
1/8/2023 10:00:00 PM,1/8/2023 5:00:00 PM,51288,WESTERN HUB,,,HUB,,52.35,53.267637,0.011059,0.908244,True,1
1/8/2023 11:00:00 PM,1/8/2023 6:00:00 PM,51288,WESTERN HUB,,,HUB,,41.58,42.203488,0.0,0.625154,True,1
