Date,Max Temp,Min Temp,Mean Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2024-06-01,80,47,63.5,-2.0,1,0,0.00,0.0,0
2024-06-02,69,61,65.0,-0.8,0,0,0.03,0.0,0
2024-06-03,82,62,72.0,5.9,0,7,0.00,0.0,0
2024-06-04,87,61,74.0,7.6,0,9,0.00,0.0,0
2024-06-05,80,69,74.5,7.8,0,10,0.01,0.0,0
2024-06-06,79,65,72.0,5.0,0,7,0.31,0.0,0
2024-06-07,73,60,66.5,-0.8,0,2,0.00,0.0,0
2024-06-08,78,55,66.5,-1.0,0,2,0.00,0.0,0
2024-06-09,75,59,67.0,-0.8,0,2,T,0.0,0
2024-06-10,67,55,61.0,-7.1,4,0,0.00,0.0,0
2024-06-11,72,50,61.0,-7.4,4,0,0.00,0.0,0
2024-06-12,80,53,66.5,-2.1,0,2,0.00,0.0,0
2024-06-13,87,57,72.0,3.1,0,7,0.00,0.0,0
2024-06-14,82,64,73.0,3.8,0,8,0.26,0.0,0
2024-06-15,80,56,68.0,-1.4,0,3,0.00,0.0,0
2024-06-16,89,56,72.5,2.8,0,8,0.00,0.0,0
2024-06-17,94,69,81.5,11.6,0,17,0.32,0.0,0
2024-06-18,94,69,81.5,11.3,0,17,T,0.0,0
2024-06-19,89,73,81.0,10.6,0,16,0.00,0.0,0
2024-06-20,92,72,82.0,11.4,0,17,0.00,0.0,0
2024-06-21,94,71,82.5,11.6,0,18,0.10,0.0,0
2024-06-22,94,73,83.5,12.4,0,19,0.00,0.0,0
2024-06-23,86,72,79.0,7.7,0,14,0.32,0.0,0
2024-06-24,82,64,73.0,1.5,0,8,0.00,0.0,0
2024-06-25,84,59,71.5,-0.1,0,7,0.00,0.0,0
2024-06-26,85,67,76.0,4.2,0,11,0.72,0.0,0
2024-06-27,80,64,72.0,0.0,0,7,0.00,0.0,0
2024-06-28,88,59,73.5,1.4,0,9,0.00,0.0,0
2024-06-29,85,73,79.0,6.7,0,14,0.25,0.0,0
2024-06-30,86,61,73.5,1.1,0,9,0.18,0.0,0
