Date,Max Temp,Min Temp,Mean Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2023-09-01,82,54,68.0,-1.6,0,3,0.00,0.0,0
2023-09-02,85,56,70.5,1.1,0,6,0.00,0.0,0
2023-09-03,89,68,78.5,9.4,0,14,0.00,0.0,0
2023-09-04,91,71,81.0,12.1,0,16,0.00,0.0,0
2023-09-05,91,68,79.5,10.9,0,15,0.00,0.0,0
2023-09-06,91,69,80.0,11.7,0,15,T,0.0,0
2023-09-07,84,68,76.0,8.0,0,11,1.14,0.0,0
2023-09-08,80,66,73.0,5.3,0,8,0.01,0.0,0
2023-09-09,74,63,68.5,1.1,0,4,0.09,0.0,0
2023-09-10,77,64,70.5,3.4,0,6,0.00,0.0,0
2023-09-11,80,60,70.0,3.3,0,5,0.00,0.0,0
2023-09-12,79,60,69.5,3.1,0,5,0.04,0.0,0
2023-09-13,75,57,66.0,-0.1,0,1,T,0.0,0
2023-09-14,71,50,60.5,-5.2,4,0,0.00,0.0,0
2023-09-15,73,50,61.5,-3.9,3,0,0.00,0.0,0
2023-09-16,76,48,62.0,-3.0,3,0,0.00,0.0,0
2023-09-17,69,53,61.0,-3.6,4,0,0.02,0.0,0
2023-09-18,72,53,62.5,-1.7,2,0,0.00,0.0,0
2023-09-19,71,51,61.0,-2.9,4,0,0.00,0.0,0
2023-09-20,77,53,65.0,1.5,0,0,0.00,0.0,0
2023-09-21,80,54,67.0,3.9,0,2,0.00,0.0,0
2023-09-22,75,55,65.0,2.3,0,0,0.00,0.0,0
2023-09-23,64,55,59.5,-2.8,5,0,0.15,0.0,0
2023-09-24,65,56,60.5,-1.4,4,0,0.05,0.0,0
2023-09-25,70,60,65.0,3.5,0,0,0.01,0.0,0
2023-09-26,67,59,63.0,1.9,2,0,T,0.0,0
2023-09-27,73,58,65.5,4.8,0,1,0.00,0.0,0
2023-09-28,70,57,63.5,3.2,1,0,0.26,0.0,0
2023-09-29,78,56,67.0,7.1,0,2,0.06,0.0,0
2023-09-30,79,56,67.5,8.0,0,3,0.00,0.0,0
