datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
1/3/2022 6:00:00 PM,1/3/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,39.79,37.238955,-1.995418,-0.555627,True,1
1/3/2022 7:00:00 PM,1/3/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,36.53,35.437705,-0.603752,-0.488543,True,1
1/3/2022 8:00:00 PM,1/3/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,36.11,35.052185,-0.599897,-0.457918,True,1
1/3/2022 9:00:00 PM,1/3/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,46.19,46.309161,0.845934,-0.726773,True,1
1/3/2022 10:00:00 PM,1/3/2022 5:00:00 PM,51288,WESTERN HUB,,,HUB,,66.3,69.214254,3.673945,-0.759691,True,1
1/3/2022 11:00:00 PM,1/3/2022 6:00:00 PM,51288,WESTERN HUB,,,HUB,,54.44,59.057588,5.611132,-0.993544,True,1
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,51288,WESTERN HUB,,,HUB,,50.0,55.10384,6.171029,-1.067189,True,1
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,51288,WESTERN HUB,,,HUB,,45.46,48.940511,4.550513,-1.070002,True,1
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,51288,WESTERN HUB,,,HUB,,45.6,49.008949,4.581347,-1.172398,True,1
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,51288,WESTERN HUB,,,HUB,,41.46,45.725931,5.470724,-1.204793,True,1
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,51288,WESTERN HUB,,,HUB,,35.67,37.620622,2.913331,-0.962709,True,1
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,51288,WESTERN HUB,,,HUB,,42.38,46.501869,4.763016,-0.641147,True,1
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,51288,WESTERN HUB,,,HUB,,42.3,45.873953,4.189475,-0.615522,True,1
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,51288,WESTERN HUB,,,HUB,,41.43,44.081349,3.20083,-0.549481,True,1
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,51288,WESTERN HUB,,,HUB,,40.99,43.714058,3.248538,-0.52448,True,1
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,51288,WESTERN HUB,,,HUB,,44.77,47.557702,3.285204,-0.497502,True,1
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,51288,WESTERN HUB,,,HUB,,47.75,50.281969,3.006241,-0.474272,True,1
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,51288,WESTERN HUB,,,HUB,,62.36,65.162067,3.075403,-0.273336,True,1
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,51288,WESTERN HUB,,,HUB,,81.7,90.426538,8.149251,0.577287,True,1
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,51288,WESTERN HUB,,,HUB,,56.76,63.465402,6.609155,0.096247,True,1
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,51288,WESTERN HUB,,,HUB,,42.44,46.791034,4.272286,0.078748,True,1
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,51288,WESTERN HUB,,,HUB,,45.91,52.32322,6.230201,0.183019,True,1
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,51288,WESTERN HUB,,,HUB,,43.06,49.460407,6.16218,0.238227,True,1
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,51288,WESTERN HUB,,,HUB,,41.38,49.572905,7.965824,0.227081,True,1
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,41.22,48.874051,7.417699,0.236352,True,1
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,40.52,48.431447,7.667178,0.244269,True,1
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,40.38,48.278947,7.318429,0.580518,True,1
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,42.25,49.584157,6.278118,1.056039,True,1
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,51288,WESTERN HUB,,,HUB,,52.43,61.745609,7.625925,1.689684,True,1
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,51288,WESTERN HUB,,,HUB,,50.25,58.553318,6.901551,1.401767,True,1
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,51288,WESTERN HUB,,,HUB,,49.79,53.450303,2.208015,1.452288,True,1
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,51288,WESTERN HUB,,,HUB,,46.75,54.261237,6.114261,1.396976,True,1
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,51288,WESTERN HUB,,,HUB,,44.57,51.86853,6.087804,1.210726,True,1
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,51288,WESTERN HUB,,,HUB,,41.9,47.074055,3.985829,1.188226,True,1
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,51288,WESTERN HUB,,,HUB,,39.54,44.095515,4.028955,0.52656,True,1
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,51288,WESTERN HUB,,,HUB,,46.15,65.073625,17.423211,1.500414,True,1
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,51288,WESTERN HUB,,,HUB,,44.09,63.104459,17.601857,1.412602,True,1
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,51288,WESTERN HUB,,,HUB,,42.62,61.804979,17.803003,1.381976,True,1
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,51288,WESTERN HUB,,,HUB,,40.65,58.433627,16.224567,1.55906,True,1
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,51288,WESTERN HUB,,,HUB,,42.16,60.200398,16.471025,1.569373,True,1
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,51288,WESTERN HUB,,,HUB,,45.48,64.800292,17.385086,1.935206,True,1
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,51288,WESTERN HUB,,,HUB,,52.76,72.457266,17.209145,2.488121,True,1
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,51288,WESTERN HUB,,,HUB,,57.6,84.904653,24.509345,2.795308,True,1
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,51288,WESTERN HUB,,,HUB,,53.43,70.239982,14.089257,2.720725,True,1
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,51288,WESTERN HUB,,,HUB,,48.95,66.909877,15.608005,2.351872,True,1
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,51288,WESTERN HUB,,,HUB,,41.44,55.554672,12.085196,2.029476,True,1
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,51288,WESTERN HUB,,,HUB,,40.27,54.465402,12.266029,1.929373,True,1
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,51288,WESTERN HUB,,,HUB,,39.4,50.807489,9.397803,2.009686,True,1
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,38.76,45.827702,5.070621,1.997081,True,1
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,38.72,45.650202,4.932496,1.997706,True,1
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,38.66,45.525514,4.843433,2.022081,True,1
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,39.89,46.533429,4.612807,2.030622,True,1
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,51288,WESTERN HUB,,,HUB,,50.68,56.857389,3.698747,2.478642,True,1
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,51288,WESTERN HUB,,,HUB,,46.16,51.355828,2.925935,2.269893,True,1
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,51288,WESTERN HUB,,,HUB,,42.16,47.709994,3.584684,1.96531,True,1
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,51288,WESTERN HUB,,,HUB,,40.28,44.913225,2.791873,1.841352,True,1
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,51288,WESTERN HUB,,,HUB,,39.6,44.491454,3.029685,1.861769,True,1
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,51288,WESTERN HUB,,,HUB,,38.32,43.682704,3.585519,1.777185,True,1
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,51288,WESTERN HUB,,,HUB,,35.26,40.111871,3.499789,1.352082,True,1
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,51288,WESTERN HUB,,,HUB,,37.31,39.859269,0.639896,1.909373,True,1
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,51288,WESTERN HUB,,,HUB,,35.74,38.571768,0.960937,1.870831,True,1
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,51288,WESTERN HUB,,,HUB,,35.08,38.041351,1.051978,1.909373,True,1
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,51288,WESTERN HUB,,,HUB,,36.23,39.427393,1.13677,2.060623,True,1
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,51288,WESTERN HUB,,,HUB,,37.62,41.324372,1.624791,2.079581,True,1
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,51288,WESTERN HUB,,,HUB,,39.13,43.328329,2.129581,2.068748,True,1
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,51288,WESTERN HUB,,,HUB,,49.8,54.006449,1.737703,2.468746,True,1
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,51288,WESTERN HUB,,,HUB,,57.58,61.658012,0.749579,3.328433,True,1
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,51288,WESTERN HUB,,,HUB,,53.98,57.556972,0.753018,2.823954,True,1
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,51288,WESTERN HUB,,,HUB,,49.28,52.01885,0.235937,2.502913,True,1
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,51288,WESTERN HUB,,,HUB,,52.48,54.999475,-0.228646,2.748121,True,1
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,51288,WESTERN HUB,,,HUB,,50.09,52.372809,-0.260834,2.543643,True,1
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,51288,WESTERN HUB,,,HUB,,47.96,50.226976,0.004687,2.262289,True,1
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,45.86,48.590621,0.688332,2.042289,True,1
1/6/2022 7:00:00 PM,1/6/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,46.12,48.983121,0.904582,1.958539,True,1
1/6/2022 8:00:00 PM,1/6/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,46.28,49.999995,1.732706,1.987289,True,1
1/6/2022 9:00:00 PM,1/6/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,53.22,59.585096,4.426974,1.938122,True,1
1/6/2022 10:00:00 PM,1/6/2022 5:00:00 PM,51288,WESTERN HUB,,,HUB,,69.03,72.81228,1.403014,2.379266,True,1
1/6/2022 11:00:00 PM,1/6/2022 6:00:00 PM,51288,WESTERN HUB,,,HUB,,64.1,67.863635,2.341555,1.42208,True,1
1/7/2022 12:00:00 AM,1/6/2022 7:00:00 PM,51288,WESTERN HUB,,,HUB,,60.61,62.391555,0.243017,1.538538,True,1
1/7/2022 1:00:00 AM,1/6/2022 8:00:00 PM,51288,WESTERN HUB,,,HUB,,57.48,60.600618,1.781246,1.339372,True,1
1/7/2022 2:00:00 AM,1/6/2022 9:00:00 PM,51288,WESTERN HUB,,,HUB,,53.45,57.769993,3.045309,1.274684,True,1
1/7/2022 3:00:00 AM,1/6/2022 10:00:00 PM,51288,WESTERN HUB,,,HUB,,49.26,56.454053,5.661452,1.532601,True,1
1/7/2022 4:00:00 AM,1/6/2022 11:00:00 PM,51288,WESTERN HUB,,,HUB,,45.22,48.202183,2.330102,0.652081,True,1
1/7/2022 5:00:00 AM,1/7/2022 12:00:00 AM,51288,WESTERN HUB,,,HUB,,45.27,47.314788,1.519477,0.525311,True,1
1/7/2022 6:00:00 AM,1/7/2022 1:00:00 AM,51288,WESTERN HUB,,,HUB,,44.42,45.328748,0.598228,0.31052,True,1
1/7/2022 7:00:00 AM,1/7/2022 2:00:00 AM,51288,WESTERN HUB,,,HUB,,44.16,44.809477,0.370937,0.27854,True,1
1/7/2022 8:00:00 AM,1/7/2022 3:00:00 AM,51288,WESTERN HUB,,,HUB,,46.34,47.664269,1.220104,0.104165,True,1
1/7/2022 9:00:00 AM,1/7/2022 4:00:00 AM,51288,WESTERN HUB,,,HUB,,47.8,48.535935,0.54302,0.192915,True,1
1/7/2022 10:00:00 AM,1/7/2022 5:00:00 AM,51288,WESTERN HUB,,,HUB,,50.36,50.474372,0.064166,0.050206,True,1
1/7/2022 11:00:00 AM,1/7/2022 6:00:00 AM,51288,WESTERN HUB,,,HUB,,59.35,58.797182,-0.308648,-0.24417,True,1
1/7/2022 12:00:00 PM,1/7/2022 7:00:00 AM,51288,WESTERN HUB,,,HUB,,84.89,88.105613,1.718326,1.497287,True,1
1/7/2022 1:00:00 PM,1/7/2022 8:00:00 AM,51288,WESTERN HUB,,,HUB,,68.78,69.715411,-0.108335,1.043746,True,1
1/7/2022 2:00:00 PM,1/7/2022 9:00:00 AM,51288,WESTERN HUB,,,HUB,,58.9,60.34312,0.636457,0.806663,True,1
1/7/2022 3:00:00 PM,1/7/2022 10:00:00 AM,51288,WESTERN HUB,,,HUB,,90.74,93.568429,1.33281,1.495619,True,1
1/7/2022 4:00:00 PM,1/7/2022 11:00:00 AM,51288,WESTERN HUB,,,HUB,,83.09,91.918319,7.252074,1.576245,True,1
1/7/2022 5:00:00 PM,1/7/2022 12:00:00 PM,51288,WESTERN HUB,,,HUB,,70.91,79.482069,7.017802,1.554267,True,1
1/7/2022 6:00:00 PM,1/7/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,65.79,73.600299,6.304157,1.506142,True,1
1/7/2022 7:00:00 PM,1/7/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,60.81,70.479355,8.145817,1.523538,True,1
1/7/2022 8:00:00 PM,1/7/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,67.02,80.492363,11.501117,1.971246,True,1
1/7/2022 9:00:00 PM,1/7/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,83.12,91.84423,6.11684,2.60739,True,1
1/7/2022 10:00:00 PM,1/7/2022 5:00:00 PM,51288,WESTERN HUB,,,HUB,,110.96,119.332554,4.921312,3.451242,True,1
1/7/2022 11:00:00 PM,1/7/2022 6:00:00 PM,51288,WESTERN HUB,,,HUB,,106.48,116.784435,7.345901,2.958534,True,1
1/8/2022 12:00:00 AM,1/7/2022 7:00:00 PM,51288,WESTERN HUB,,,HUB,,97.4,109.180277,9.3007,2.479577,True,1
1/8/2022 1:00:00 AM,1/7/2022 8:00:00 PM,51288,WESTERN HUB,,,HUB,,87.24,94.12872,4.647684,2.241036,True,1
1/8/2022 2:00:00 AM,1/7/2022 9:00:00 PM,51288,WESTERN HUB,,,HUB,,80.37,93.860278,11.34768,2.142598,True,1
1/8/2022 3:00:00 AM,1/7/2022 10:00:00 PM,51288,WESTERN HUB,,,HUB,,75.01,95.588922,18.25601,2.322912,True,1
1/8/2022 4:00:00 AM,1/7/2022 11:00:00 PM,51288,WESTERN HUB,,,HUB,,76.07,88.575296,10.975613,1.529683,True,1
1/8/2022 5:00:00 AM,1/8/2022 12:00:00 AM,51288,WESTERN HUB,,,HUB,,66.3,78.237797,11.371655,0.566142,True,1
1/8/2022 6:00:00 AM,1/8/2022 1:00:00 AM,51288,WESTERN HUB,,,HUB,,65.37,69.97072,4.102703,0.498017,True,1
1/8/2022 7:00:00 AM,1/8/2022 2:00:00 AM,51288,WESTERN HUB,,,HUB,,63.74,68.233636,4.068639,0.424997,True,1
1/8/2022 8:00:00 AM,1/8/2022 3:00:00 AM,51288,WESTERN HUB,,,HUB,,61.39,66.328843,4.836867,0.101976,True,1
1/8/2022 9:00:00 AM,1/8/2022 4:00:00 AM,51288,WESTERN HUB,,,HUB,,60.64,62.522803,1.965306,-0.082503,True,1
1/8/2022 10:00:00 AM,1/8/2022 5:00:00 AM,51288,WESTERN HUB,,,HUB,,65.26,68.620931,3.354372,0.006559,True,1
1/8/2022 11:00:00 AM,1/8/2022 6:00:00 AM,51288,WESTERN HUB,,,HUB,,67.87,70.391655,2.226451,0.295204,True,1
1/8/2022 12:00:00 PM,1/8/2022 7:00:00 AM,51288,WESTERN HUB,,,HUB,,79.13,81.314468,1.432911,0.751557,True,1
1/8/2022 1:00:00 PM,1/8/2022 8:00:00 AM,51288,WESTERN HUB,,,HUB,,69.7,72.289572,2.218848,0.370724,True,1
1/8/2022 2:00:00 PM,1/8/2022 9:00:00 AM,51288,WESTERN HUB,,,HUB,,58.11,61.832281,3.15791,0.564371,True,1
1/8/2022 3:00:00 PM,1/8/2022 10:00:00 AM,51288,WESTERN HUB,,,HUB,,51.75,55.867073,2.854785,1.262288,True,1
1/8/2022 4:00:00 PM,1/8/2022 11:00:00 AM,51288,WESTERN HUB,,,HUB,,43.55,47.411659,2.562704,1.298955,True,1
1/8/2022 5:00:00 PM,1/8/2022 12:00:00 PM,51288,WESTERN HUB,,,HUB,,41.36,45.292388,2.728329,1.204059,True,1
1/8/2022 6:00:00 PM,1/8/2022 1:00:00 PM,51288,WESTERN HUB,,,HUB,,39.53,43.745721,3.077807,1.137914,True,1
1/8/2022 7:00:00 PM,1/8/2022 2:00:00 PM,51288,WESTERN HUB,,,HUB,,38.77,42.948325,3.081974,1.096351,True,1
1/8/2022 8:00:00 PM,1/8/2022 3:00:00 PM,51288,WESTERN HUB,,,HUB,,39.14,43.356971,2.977599,1.239372,True,1
1/8/2022 9:00:00 PM,1/8/2022 4:00:00 PM,51288,WESTERN HUB,,,HUB,,41.3,44.513117,1.915307,1.29781,True,1
